"","groupID","featureID"
"AP1G2:E012","AP1G2","E012"
"AP1G2:E013","AP1G2","E013"
"AP1G2:E014","AP1G2","E014"
"AP1G2:E015","AP1G2","E015"
"AP1G2:E017","AP1G2","E017"
"AP1G2:E018","AP1G2","E018"
"AP1G2:E019","AP1G2","E019"
"AP1G2:E020","AP1G2","E020"
"AP1G2:E021","AP1G2","E021"
"AP1G2:E022","AP1G2","E022"
"AP1G2:E023","AP1G2","E023"
"AP1G2:E024","AP1G2","E024"
"AP1G2:E025","AP1G2","E025"
"AP1G2:E026","AP1G2","E026"
"AP1G2:E027","AP1G2","E027"
"AP1G2:E028","AP1G2","E028"
"AP1G2:E029","AP1G2","E029"
"AP1G2:E030","AP1G2","E030"
"AP1G2:E031","AP1G2","E031"
"AP1G2:E033","AP1G2","E033"
"AP1G2:E035","AP1G2","E035"
"AP1G2:E036","AP1G2","E036"
"AP1G2:E037","AP1G2","E037"
"AP1G2:E038","AP1G2","E038"
"AP1G2:E039","AP1G2","E039"
"AP1G2:E040","AP1G2","E040"
"AP1G2:E041","AP1G2","E041"
"AP1G2:E042","AP1G2","E042"
"AP1G2:E043","AP1G2","E043"
"AP1G2:E044","AP1G2","E044"
"AP1G2:E045","AP1G2","E045"
"AP1G2:E046","AP1G2","E046"
"AP1S2:E001","AP1S2","E001"
"AP1S2:E002","AP1S2","E002"
"AP1S2:E003","AP1S2","E003"
"AP1S2:E004","AP1S2","E004"
"AP1S2:E005","AP1S2","E005"
"AP1S2:E006","AP1S2","E006"
"AP1S2:E007","AP1S2","E007"
"AP1S2:E008","AP1S2","E008"
"AP1S2:E009","AP1S2","E009"
"AP2A1:E001","AP2A1","E001"
"AP2A1:E003","AP2A1","E003"
"AP2A1:E004","AP2A1","E004"
"AP2A1:E005","AP2A1","E005"
"AP2A1:E006","AP2A1","E006"
"AP2A1:E008","AP2A1","E008"
"AP2A1:E009","AP2A1","E009"
"AP2A1:E010","AP2A1","E010"
"AP2A1:E011","AP2A1","E011"
"AP2A1:E012","AP2A1","E012"
"AP2A1:E013","AP2A1","E013"
"AP2A1:E014","AP2A1","E014"
"AP2A1:E015","AP2A1","E015"
"AP2A1:E016","AP2A1","E016"
"AP2A1:E017","AP2A1","E017"
"AP2A1:E018","AP2A1","E018"
"AP2A1:E019","AP2A1","E019"
"AP2A1:E020","AP2A1","E020"
"AP2A1:E021","AP2A1","E021"
"AP2A1:E022","AP2A1","E022"
"AP2A1:E023","AP2A1","E023"
"AP2A1:E024","AP2A1","E024"
"AP2A1:E025","AP2A1","E025"
"AP2A1:E026","AP2A1","E026"
"AP2B1:E001","AP2B1","E001"
"AP2B1:E002","AP2B1","E002"
"AP2B1:E003","AP2B1","E003"
"AP2B1:E004","AP2B1","E004"
"AP2B1:E005","AP2B1","E005"
"AP2B1:E006","AP2B1","E006"
"AP2B1:E007","AP2B1","E007"
"AP2B1:E008","AP2B1","E008"
"AP2B1:E009","AP2B1","E009"
"AP2B1:E010","AP2B1","E010"
"AP2B1:E011","AP2B1","E011"
"AP2B1:E012","AP2B1","E012"
"AP2B1:E013","AP2B1","E013"
"AP2B1:E014","AP2B1","E014"
"AP2B1:E015","AP2B1","E015"
"AP2B1:E016","AP2B1","E016"
"AP2B1:E017","AP2B1","E017"
"AP2B1:E018","AP2B1","E018"
"AP2B1:E019","AP2B1","E019"
"AP2B1:E020","AP2B1","E020"
"AP2B1:E021","AP2B1","E021"
"AP2B1:E022","AP2B1","E022"
"AP2B1:E023","AP2B1","E023"
"AP2B1:E024","AP2B1","E024"
"AP2B1:E025","AP2B1","E025"
"AP2B1:E026","AP2B1","E026"
"AP2B1:E027","AP2B1","E027"
"AP2B1:E028","AP2B1","E028"
"AP2B1:E029","AP2B1","E029"
"AP2B1:E030","AP2B1","E030"
"AP2B1:E031","AP2B1","E031"
"AP2B1:E032","AP2B1","E032"
"AP2B1:E033","AP2B1","E033"
"AP2B1:E034","AP2B1","E034"
"AP2B1:E035","AP2B1","E035"
"AP2S1:E001","AP2S1","E001"
"AP2S1:E002","AP2S1","E002"
"AP2S1:E003","AP2S1","E003"
"AP2S1:E005","AP2S1","E005"
"AP2S1:E006","AP2S1","E006"
"AP2S1:E007","AP2S1","E007"
"AP2S1:E009","AP2S1","E009"
"AP2S1:E010","AP2S1","E010"
"AP3B1:E001","AP3B1","E001"
"AP3B1:E002","AP3B1","E002"
"AP3B1:E003","AP3B1","E003"
"AP3B1:E004","AP3B1","E004"
"AP3B1:E005","AP3B1","E005"
"AP3B1:E007","AP3B1","E007"
"AP3B1:E008","AP3B1","E008"
"AP3B1:E009","AP3B1","E009"
"AP3B1:E011","AP3B1","E011"
"AP3B1:E012","AP3B1","E012"
"AP3B1:E014","AP3B1","E014"
"AP3B1:E015","AP3B1","E015"
"AP3B1:E016","AP3B1","E016"
"AP3B1:E017","AP3B1","E017"
"AP3B1:E018","AP3B1","E018"
"AP3B1:E019","AP3B1","E019"
"AP3B1:E020","AP3B1","E020"
"AP3B1:E021","AP3B1","E021"
"AP3B1:E022","AP3B1","E022"
"AP3B1:E023","AP3B1","E023"
"AP3B1:E024","AP3B1","E024"
"AP3B1:E025","AP3B1","E025"
"AP3B1:E026","AP3B1","E026"
"AP3B1:E027","AP3B1","E027"
"AP3B1:E028","AP3B1","E028"
"AP3B1:E029","AP3B1","E029"
"AP3B1:E031","AP3B1","E031"
"AP3B1:E032","AP3B1","E032"
"AP3B1:E033","AP3B1","E033"
"AP3D1:E002","AP3D1","E002"
"AP3D1:E003","AP3D1","E003"
"AP3D1:E004","AP3D1","E004"
"AP3D1:E006","AP3D1","E006"
"AP3D1:E007","AP3D1","E007"
"AP3D1:E008","AP3D1","E008"
"AP3D1:E009","AP3D1","E009"
"AP3D1:E010","AP3D1","E010"
"AP3D1:E011","AP3D1","E011"
"AP3D1:E012","AP3D1","E012"
"AP3D1:E013","AP3D1","E013"
"AP3D1:E014","AP3D1","E014"
"AP3D1:E015","AP3D1","E015"
"AP3D1:E016","AP3D1","E016"
"AP3D1:E017","AP3D1","E017"
"AP3D1:E019","AP3D1","E019"
"AP3D1:E020","AP3D1","E020"
"AP3D1:E021","AP3D1","E021"
"AP3D1:E022","AP3D1","E022"
"AP3D1:E023","AP3D1","E023"
"AP3D1:E026","AP3D1","E026"
"AP3D1:E027","AP3D1","E027"
"AP3D1:E029","AP3D1","E029"
"AP3D1:E032","AP3D1","E032"
"AP3D1:E033","AP3D1","E033"
"AP3D1:E034","AP3D1","E034"
"AP3D1:E035","AP3D1","E035"
"AP3D1:E036","AP3D1","E036"
"AP3S1:E001","AP3S1","E001"
"AP3S1:E002","AP3S1","E002"
"AP3S1:E003","AP3S1","E003"
"AP3S1:E004","AP3S1","E004"
"AP3S1:E005","AP3S1","E005"
"AP3S1:E006","AP3S1","E006"
"AP3S1:E007","AP3S1","E007"
"AP3S1:E008","AP3S1","E008"
"AP3S1:E009","AP3S1","E009"
"AP3S1:E010","AP3S1","E010"
"AP3S1:E011","AP3S1","E011"
"AP3S1:E012","AP3S1","E012"
"AP3S1:E013","AP3S1","E013"
"AP3S1:E014","AP3S1","E014"
"AP3S1:E015","AP3S1","E015"
"AP4M1:E001","AP4M1","E001"
"AP4M1:E002","AP4M1","E002"
"AP4M1:E003","AP4M1","E003"
"AP4M1:E004","AP4M1","E004"
"AP4M1:E005","AP4M1","E005"
"AP4M1:E006","AP4M1","E006"
"AP4M1:E007","AP4M1","E007"
"AP4M1:E008","AP4M1","E008"
"AP4M1:E009","AP4M1","E009"
"AP4M1:E010","AP4M1","E010"
"AP4M1:E011","AP4M1","E011"
"AP4M1:E012","AP4M1","E012"
"AP4M1:E013","AP4M1","E013"
"AP4M1:E014","AP4M1","E014"
"AP4M1:E015","AP4M1","E015"
"AP4M1:E016","AP4M1","E016"
"AP4M1:E017","AP4M1","E017"
"AP4M1:E018","AP4M1","E018"
"AP4M1:E019","AP4M1","E019"
"AP4M1:E020","AP4M1","E020"
"AP4M1:E021","AP4M1","E021"
"AP4M1:E022","AP4M1","E022"
"AP4M1:E023","AP4M1","E023"
"AP4M1:E024","AP4M1","E024"
"AP4M1:E025","AP4M1","E025"
"AP4M1:E026","AP4M1","E026"
"AP4M1:E027","AP4M1","E027"
"APBA3:E001","APBA3","E001"
"APBA3:E002","APBA3","E002"
"APBA3:E003","APBA3","E003"
"APBA3:E004","APBA3","E004"
"APBA3:E005","APBA3","E005"
"APBA3:E006","APBA3","E006"
"APBA3:E007","APBA3","E007"
"APBA3:E008","APBA3","E008"
"APBA3:E009","APBA3","E009"
"APBA3:E010","APBA3","E010"
"APBA3:E011","APBA3","E011"
"APBA3:E012","APBA3","E012"
"APBA3:E013","APBA3","E013"
"APBA3:E014","APBA3","E014"
"APBB2:E001","APBB2","E001"
"APBB2:E002","APBB2","E002"
"APBB2:E003","APBB2","E003"
"APBB2:E004","APBB2","E004"
"APBB2:E005","APBB2","E005"
"APBB2:E006","APBB2","E006"
"APBB2:E007","APBB2","E007"
"APBB2:E008","APBB2","E008"
"APBB2:E009","APBB2","E009"
"APBB2:E010","APBB2","E010"
"APBB2:E011","APBB2","E011"
"APBB2:E012","APBB2","E012"
"APBB2:E013","APBB2","E013"
"APBB2:E014","APBB2","E014"
"APBB2:E015","APBB2","E015"
"APBB2:E016","APBB2","E016"
"APBB2:E017","APBB2","E017"
"APBB2:E018","APBB2","E018"
"APBB2:E019","APBB2","E019"
"APBB2:E020","APBB2","E020"
"APBB2:E021","APBB2","E021"
"APBB2:E022","APBB2","E022"
"APBB2:E024","APBB2","E024"
"APBB2:E025","APBB2","E025"
"APBB2:E026","APBB2","E026"
"APBB2:E027","APBB2","E027"
"APBB2:E028","APBB2","E028"
"APBB2:E029","APBB2","E029"
"APBB2:E030","APBB2","E030"
"APBB2:E031","APBB2","E031"
"APBB2:E032","APBB2","E032"
"APBB2:E034","APBB2","E034"
"APC2:E004","APC2","E004"
"APC2:E007","APC2","E007"
"APC2:E008","APC2","E008"
"APC2:E009","APC2","E009"
"APC2:E010","APC2","E010"
"APC2:E012","APC2","E012"
"APC2:E013","APC2","E013"
"APC2:E014","APC2","E014"
"APC2:E015","APC2","E015"
"APC2:E016","APC2","E016"
"APC2:E017","APC2","E017"
"APC2:E018","APC2","E018"
"APC2:E019","APC2","E019"
"APC2:E020","APC2","E020"
"APC2:E021","APC2","E021"
"APEH:E001","APEH","E001"
"APEH:E002","APEH","E002"
"APEH:E003","APEH","E003"
"APEH:E004","APEH","E004"
"APEH:E005","APEH","E005"
"APEH:E006","APEH","E006"
"APEH:E007","APEH","E007"
"APEH:E008","APEH","E008"
"APEH:E009","APEH","E009"
"APEH:E011","APEH","E011"
"APEH:E012","APEH","E012"
"APEH:E013","APEH","E013"
"APEH:E014","APEH","E014"
"APEH:E015","APEH","E015"
"APEH:E016","APEH","E016"
"APEH:E017","APEH","E017"
"APEH:E018","APEH","E018"
"APEH:E019","APEH","E019"
"APEH:E020","APEH","E020"
"APEH:E021","APEH","E021"
"APEH:E022","APEH","E022"
"APEH:E024","APEH","E024"
"APEH:E025","APEH","E025"
"APEH:E026","APEH","E026"
"APEH:E027","APEH","E027"
"APEH:E028","APEH","E028"
"APEH:E030","APEH","E030"
"APEH:E031","APEH","E031"
"APEH:E032","APEH","E032"
"APEH:E033","APEH","E033"
"APEH:E034","APEH","E034"
"APEH:E035","APEH","E035"
"APEH:E036","APEH","E036"
"APEH:E037","APEH","E037"
"APEH:E038","APEH","E038"
"APEH:E039","APEH","E039"
"APEH:E040","APEH","E040"
"APEH:E041","APEH","E041"
"APEH:E042","APEH","E042"
"APH1A:E001","APH1A","E001"
"APH1A:E002","APH1A","E002"
"APH1A:E004","APH1A","E004"
"APH1A:E006","APH1A","E006"
"APH1A:E007","APH1A","E007"
"APH1A:E008","APH1A","E008"
"APH1A:E009","APH1A","E009"
"APH1A:E011","APH1A","E011"
"APH1A:E012","APH1A","E012"
"APH1A:E013","APH1A","E013"
"APH1A:E014","APH1A","E014"
"API5:E001","API5","E001"
"API5:E002","API5","E002"
"API5:E004","API5","E004"
"API5:E005","API5","E005"
"API5:E006","API5","E006"
"API5:E007","API5","E007"
"API5:E008","API5","E008"
"API5:E009","API5","E009"
"API5:E010","API5","E010"
"API5:E011","API5","E011"
"API5:E012","API5","E012"
"API5:E013","API5","E013"
"API5:E014","API5","E014"
"API5:E015","API5","E015"
"API5:E016","API5","E016"
"API5:E017","API5","E017"
"API5:E018","API5","E018"
"API5:E019","API5","E019"
"API5:E021","API5","E021"
"API5:E022","API5","E022"
"APOBEC2:E001","APOBEC2","E001"
"APOBEC2:E002","APOBEC2","E002"
"APOBEC2:E003","APOBEC2","E003"
"APOC1:E001","APOC1","E001"
"APOC1:E002","APOC1","E002"
"APOC1:E003","APOC1","E003"
"APOC1:E004","APOC1","E004"
"APOC1:E005","APOC1","E005"
"APOC1:E006","APOC1","E006"
"APOC1:E007","APOC1","E007"
"APOE:E001","APOE","E001"
"APOE:E002","APOE","E002"
"APOE:E003","APOE","E003"
"APOE:E004","APOE","E004"
"APOE:E005","APOE","E005"
"APOE:E006","APOE","E006"
"APOE:E007","APOE","E007"
"APOE:E008","APOE","E008"
"APOL2:E001","APOL2","E001"
"APOL2:E002","APOL2","E002"
"APOL2:E003","APOL2","E003"
"APOL2:E004","APOL2","E004"
"APOL2:E005","APOL2","E005"
"APOL2:E006","APOL2","E006"
"APOL2:E008","APOL2","E008"
"APOL2:E009","APOL2","E009"
"APOL2:E010","APOL2","E010"
"APOL2:E011","APOL2","E011"
"APOL2:E012","APOL2","E012"
"APOL2:E013","APOL2","E013"
"APOL2:E014","APOL2","E014"
"APOL2:E015","APOL2","E015"
"APOLD1:E001","APOLD1","E001"
"APOLD1:E003","APOLD1","E003"
"APOO:E002","APOO","E002"
"APOO:E003","APOO","E003"
"APOO:E004","APOO","E004"
"APOO:E005","APOO","E005"
"APOO:E006","APOO","E006"
"APOO:E007","APOO","E007"
"APOO:E008","APOO","E008"
"APOO:E009","APOO","E009"
"APOO:E010","APOO","E010"
"APOO:E011","APOO","E011"
"APOO:E012","APOO","E012"
"APOO:E016","APOO","E016"
"APOO:E017","APOO","E017"
"APPL2:E002","APPL2","E002"
"APPL2:E003","APPL2","E003"
"APPL2:E004","APPL2","E004"
"APPL2:E006","APPL2","E006"
"APPL2:E007","APPL2","E007"
"APPL2:E009","APPL2","E009"
"APPL2:E010","APPL2","E010"
"APPL2:E011","APPL2","E011"
"APPL2:E012","APPL2","E012"
"APPL2:E013","APPL2","E013"
"APPL2:E014","APPL2","E014"
"APPL2:E016","APPL2","E016"
"APPL2:E017","APPL2","E017"
"APPL2:E019","APPL2","E019"
"APPL2:E020","APPL2","E020"
"APPL2:E021","APPL2","E021"
"APPL2:E022","APPL2","E022"
"APPL2:E023","APPL2","E023"
"APPL2:E024","APPL2","E024"
"APPL2:E025","APPL2","E025"
"APPL2:E026","APPL2","E026"
"APPL2:E027","APPL2","E027"
"APPL2:E028","APPL2","E028"
"APPL2:E029","APPL2","E029"
"APPL2:E030","APPL2","E030"
"APPL2:E031","APPL2","E031"
"APPL2:E033","APPL2","E033"
"APRT:E001","APRT","E001"
"APRT:E002","APRT","E002"
"APRT:E003","APRT","E003"
"APRT:E004","APRT","E004"
"APRT:E005","APRT","E005"
"APRT:E006","APRT","E006"
"APRT:E007","APRT","E007"
"ARAP1:E001","ARAP1","E001"
"ARAP1:E002","ARAP1","E002"
"ARAP1:E003","ARAP1","E003"
"ARAP1:E004","ARAP1","E004"
"ARAP1:E005","ARAP1","E005"
"ARAP1:E006","ARAP1","E006"
"ARAP1:E007","ARAP1","E007"
"ARAP1:E008","ARAP1","E008"
"ARAP1:E009","ARAP1","E009"
"ARAP1:E010","ARAP1","E010"
"ARAP1:E011","ARAP1","E011"
"ARAP1:E012","ARAP1","E012"
"ARAP1:E013","ARAP1","E013"
"ARAP1:E014","ARAP1","E014"
"ARAP1:E015","ARAP1","E015"
"ARAP1:E016","ARAP1","E016"
"ARAP1:E017","ARAP1","E017"
"ARAP1:E018","ARAP1","E018"
"ARAP1:E019","ARAP1","E019"
"ARAP1:E020","ARAP1","E020"
"ARAP1:E021","ARAP1","E021"
"ARAP1:E022","ARAP1","E022"
"ARAP1:E023","ARAP1","E023"
"ARAP1:E024","ARAP1","E024"
"ARAP1:E025","ARAP1","E025"
"ARAP1:E026","ARAP1","E026"
"ARAP1:E027","ARAP1","E027"
"ARAP1:E028","ARAP1","E028"
"ARAP1:E029","ARAP1","E029"
"ARAP1:E030","ARAP1","E030"
"ARAP1:E031","ARAP1","E031"
"ARAP1:E032","ARAP1","E032"
"ARAP1:E033","ARAP1","E033"
"ARAP1:E034","ARAP1","E034"
"ARAP1:E035","ARAP1","E035"
"ARAP1:E036","ARAP1","E036"
"ARCN1:E001","ARCN1","E001"
"ARCN1:E002","ARCN1","E002"
"ARCN1:E003","ARCN1","E003"
"ARCN1:E004","ARCN1","E004"
"ARCN1:E005","ARCN1","E005"
"ARCN1:E006","ARCN1","E006"
"ARCN1:E007","ARCN1","E007"
"ARCN1:E008","ARCN1","E008"
"ARCN1:E009","ARCN1","E009"
"ARCN1:E010","ARCN1","E010"
"ARCN1:E011","ARCN1","E011"
"ARCN1:E012","ARCN1","E012"
"AREL1:E001","AREL1","E001"
"AREL1:E002","AREL1","E002"
"AREL1:E003","AREL1","E003"
"AREL1:E004","AREL1","E004"
"AREL1:E005","AREL1","E005"
"AREL1:E006","AREL1","E006"
"AREL1:E007","AREL1","E007"
"AREL1:E009","AREL1","E009"
"AREL1:E010","AREL1","E010"
"AREL1:E011","AREL1","E011"
"AREL1:E012","AREL1","E012"
"AREL1:E013","AREL1","E013"
"AREL1:E014","AREL1","E014"
"AREL1:E015","AREL1","E015"
"AREL1:E016","AREL1","E016"
"AREL1:E017","AREL1","E017"
"AREL1:E018","AREL1","E018"
"AREL1:E019","AREL1","E019"
"AREL1:E020","AREL1","E020"
"AREL1:E021","AREL1","E021"
"AREL1:E022","AREL1","E022"
"AREL1:E023","AREL1","E023"
"AREL1:E024","AREL1","E024"
"AREL1:E025","AREL1","E025"
"AREL1:E026","AREL1","E026"
"AREL1:E027","AREL1","E027"
"ARF3:E001","ARF3","E001"
"ARF3:E002","ARF3","E002"
"ARF3:E003","ARF3","E003"
"ARF3:E004","ARF3","E004"
"ARF3:E005","ARF3","E005"
"ARF3:E006","ARF3","E006"
"ARF3:E007","ARF3","E007"
"ARF3:E008","ARF3","E008"
"ARF3:E009","ARF3","E009"
"ARF3:E010","ARF3","E010"
"ARF3:E011","ARF3","E011"
"ARFGAP2:E001","ARFGAP2","E001"
"ARFGAP2:E002","ARFGAP2","E002"
"ARFGAP2:E003","ARFGAP2","E003"
"ARFGAP2:E004","ARFGAP2","E004"
"ARFGAP2:E005","ARFGAP2","E005"
"ARFGAP2:E006","ARFGAP2","E006"
"ARFGAP2:E007","ARFGAP2","E007"
"ARFGAP2:E008","ARFGAP2","E008"
"ARFGAP2:E009","ARFGAP2","E009"
"ARFGAP2:E010","ARFGAP2","E010"
"ARFGAP2:E011","ARFGAP2","E011"
"ARFGAP2:E012","ARFGAP2","E012"
"ARFGAP2:E013","ARFGAP2","E013"
"ARFGAP2:E014","ARFGAP2","E014"
"ARFGAP2:E015","ARFGAP2","E015"
"ARFGAP2:E016","ARFGAP2","E016"
"ARFGAP2:E017","ARFGAP2","E017"
"ARFGAP2:E018","ARFGAP2","E018"
"ARFGAP2:E019","ARFGAP2","E019"
"ARFGAP2:E020","ARFGAP2","E020"
"ARFGAP2:E021","ARFGAP2","E021"
"ARFGEF1:E001","ARFGEF1","E001"
"ARFGEF1:E003","ARFGEF1","E003"
"ARFGEF1:E004","ARFGEF1","E004"
"ARFGEF1:E005","ARFGEF1","E005"
"ARFGEF1:E006","ARFGEF1","E006"
"ARFGEF1:E007","ARFGEF1","E007"
"ARFGEF1:E008","ARFGEF1","E008"
"ARFGEF1:E009","ARFGEF1","E009"
"ARFGEF1:E010","ARFGEF1","E010"
"ARFGEF1:E011","ARFGEF1","E011"
"ARFGEF1:E012","ARFGEF1","E012"
"ARFGEF1:E015","ARFGEF1","E015"
"ARFGEF1:E016","ARFGEF1","E016"
"ARFGEF1:E017","ARFGEF1","E017"
"ARFGEF1:E018","ARFGEF1","E018"
"ARFGEF1:E019","ARFGEF1","E019"
"ARFGEF1:E020","ARFGEF1","E020"
"ARFGEF1:E021","ARFGEF1","E021"
"ARFGEF1:E022","ARFGEF1","E022"
"ARFGEF1:E023","ARFGEF1","E023"
"ARFGEF1:E024","ARFGEF1","E024"
"ARFGEF1:E025","ARFGEF1","E025"
"ARFGEF1:E026","ARFGEF1","E026"
"ARFGEF1:E027","ARFGEF1","E027"
"ARFGEF1:E028","ARFGEF1","E028"
"ARFGEF1:E029","ARFGEF1","E029"
"ARFGEF1:E030","ARFGEF1","E030"
"ARFGEF1:E031","ARFGEF1","E031"
"ARFGEF1:E032","ARFGEF1","E032"
"ARFGEF1:E033","ARFGEF1","E033"
"ARFGEF1:E034","ARFGEF1","E034"
"ARFGEF1:E035","ARFGEF1","E035"
"ARFGEF1:E036","ARFGEF1","E036"
"ARFGEF1:E037","ARFGEF1","E037"
"ARFGEF1:E038","ARFGEF1","E038"
"ARFGEF1:E039","ARFGEF1","E039"
"ARFGEF1:E040","ARFGEF1","E040"
"ARFGEF1:E041","ARFGEF1","E041"
"ARFGEF1:E042","ARFGEF1","E042"
"ARFGEF1:E045","ARFGEF1","E045"
"ARFGEF1:E046","ARFGEF1","E046"
"ARFGEF2:E001","ARFGEF2","E001"
"ARFGEF2:E002","ARFGEF2","E002"
"ARFGEF2:E004","ARFGEF2","E004"
"ARFGEF2:E005","ARFGEF2","E005"
"ARFGEF2:E006","ARFGEF2","E006"
"ARFGEF2:E007","ARFGEF2","E007"
"ARFGEF2:E008","ARFGEF2","E008"
"ARFGEF2:E009","ARFGEF2","E009"
"ARFGEF2:E010","ARFGEF2","E010"
"ARFGEF2:E011","ARFGEF2","E011"
"ARFGEF2:E012","ARFGEF2","E012"
"ARFGEF2:E013","ARFGEF2","E013"
"ARFGEF2:E014","ARFGEF2","E014"
"ARFGEF2:E016","ARFGEF2","E016"
"ARFGEF2:E017","ARFGEF2","E017"
"ARFGEF2:E018","ARFGEF2","E018"
"ARFGEF2:E019","ARFGEF2","E019"
"ARFGEF2:E020","ARFGEF2","E020"
"ARFGEF2:E021","ARFGEF2","E021"
"ARFGEF2:E022","ARFGEF2","E022"
"ARFGEF2:E023","ARFGEF2","E023"
"ARFGEF2:E026","ARFGEF2","E026"
"ARFGEF2:E028","ARFGEF2","E028"
"ARFGEF2:E029","ARFGEF2","E029"
"ARFGEF2:E030","ARFGEF2","E030"
"ARFGEF2:E031","ARFGEF2","E031"
"ARFGEF2:E032","ARFGEF2","E032"
"ARFGEF2:E033","ARFGEF2","E033"
"ARFGEF2:E034","ARFGEF2","E034"
"ARFGEF2:E035","ARFGEF2","E035"
"ARFGEF2:E036","ARFGEF2","E036"
"ARFGEF2:E037","ARFGEF2","E037"
"ARFGEF2:E038","ARFGEF2","E038"
"ARFGEF2:E039","ARFGEF2","E039"
"ARFGEF2:E041","ARFGEF2","E041"
"ARFGEF2:E042","ARFGEF2","E042"
"ARFIP1:E001","ARFIP1","E001"
"ARFIP1:E003","ARFIP1","E003"
"ARFIP1:E004","ARFIP1","E004"
"ARFIP1:E007","ARFIP1","E007"
"ARFIP1:E010","ARFIP1","E010"
"ARFIP1:E011","ARFIP1","E011"
"ARFIP1:E012","ARFIP1","E012"
"ARFIP1:E013","ARFIP1","E013"
"ARFIP1:E014","ARFIP1","E014"
"ARFIP1:E015","ARFIP1","E015"
"ARFIP1:E016","ARFIP1","E016"
"ARFIP1:E017","ARFIP1","E017"
"ARFIP1:E018","ARFIP1","E018"
"ARFIP1:E019","ARFIP1","E019"
"ARHGAP10:E002","ARHGAP10","E002"
"ARHGAP10:E003","ARHGAP10","E003"
"ARHGAP10:E004","ARHGAP10","E004"
"ARHGAP10:E005","ARHGAP10","E005"
"ARHGAP10:E006","ARHGAP10","E006"
"ARHGAP10:E007","ARHGAP10","E007"
"ARHGAP10:E008","ARHGAP10","E008"
"ARHGAP10:E009","ARHGAP10","E009"
"ARHGAP10:E010","ARHGAP10","E010"
"ARHGAP10:E011","ARHGAP10","E011"
"ARHGAP10:E012","ARHGAP10","E012"
"ARHGAP10:E013","ARHGAP10","E013"
"ARHGAP10:E014","ARHGAP10","E014"
"ARHGAP10:E015","ARHGAP10","E015"
"ARHGAP10:E016","ARHGAP10","E016"
"ARHGAP10:E020","ARHGAP10","E020"
"ARHGAP10:E021","ARHGAP10","E021"
"ARHGAP10:E022","ARHGAP10","E022"
"ARHGAP10:E023","ARHGAP10","E023"
"ARHGAP10:E024","ARHGAP10","E024"
"ARHGAP10:E025","ARHGAP10","E025"
"ARHGAP10:E026","ARHGAP10","E026"
"ARHGAP15:E002","ARHGAP15","E002"
"ARHGAP15:E004","ARHGAP15","E004"
"ARHGAP15:E005","ARHGAP15","E005"
"ARHGAP15:E006","ARHGAP15","E006"
"ARHGAP15:E007","ARHGAP15","E007"
"ARHGAP15:E008","ARHGAP15","E008"
"ARHGAP15:E009","ARHGAP15","E009"
"ARHGAP15:E010","ARHGAP15","E010"
"ARHGAP15:E011","ARHGAP15","E011"
"ARHGAP15:E012","ARHGAP15","E012"
"ARHGAP15:E014","ARHGAP15","E014"
"ARHGAP15:E015","ARHGAP15","E015"
"ARHGAP15:E016","ARHGAP15","E016"
"ARHGAP15:E017","ARHGAP15","E017"
"ARHGAP15:E018","ARHGAP15","E018"
"ARHGAP15:E019","ARHGAP15","E019"
"ARHGAP15:E020","ARHGAP15","E020"
"ARHGAP15:E022","ARHGAP15","E022"
"ARHGAP15:E023","ARHGAP15","E023"
"ARHGAP15:E026","ARHGAP15","E026"
"ARHGAP17:E001","ARHGAP17","E001"
"ARHGAP17:E002","ARHGAP17","E002"
"ARHGAP17:E003","ARHGAP17","E003"
"ARHGAP17:E004","ARHGAP17","E004"
"ARHGAP17:E005","ARHGAP17","E005"
"ARHGAP17:E006","ARHGAP17","E006"
"ARHGAP17:E007","ARHGAP17","E007"
"ARHGAP17:E008","ARHGAP17","E008"
"ARHGAP17:E009","ARHGAP17","E009"
"ARHGAP17:E010","ARHGAP17","E010"
"ARHGAP17:E011","ARHGAP17","E011"
"ARHGAP17:E012","ARHGAP17","E012"
"ARHGAP17:E013","ARHGAP17","E013"
"ARHGAP17:E014","ARHGAP17","E014"
"ARHGAP17:E015","ARHGAP17","E015"
"ARHGAP17:E016","ARHGAP17","E016"
"ARHGAP17:E017","ARHGAP17","E017"
"ARHGAP17:E018","ARHGAP17","E018"
"ARHGAP17:E019","ARHGAP17","E019"
"ARHGAP17:E020","ARHGAP17","E020"
"ARHGAP17:E021","ARHGAP17","E021"
"ARHGAP17:E022","ARHGAP17","E022"
"ARHGAP17:E024","ARHGAP17","E024"
"ARHGAP17:E025","ARHGAP17","E025"
"ARHGAP17:E026","ARHGAP17","E026"
"ARHGAP17:E027","ARHGAP17","E027"
"ARHGAP17:E028","ARHGAP17","E028"
"ARHGAP21:E002","ARHGAP21","E002"
"ARHGAP21:E003","ARHGAP21","E003"
"ARHGAP21:E004","ARHGAP21","E004"
"ARHGAP21:E005","ARHGAP21","E005"
"ARHGAP21:E006","ARHGAP21","E006"
"ARHGAP21:E007","ARHGAP21","E007"
"ARHGAP21:E008","ARHGAP21","E008"
"ARHGAP21:E009","ARHGAP21","E009"
"ARHGAP21:E010","ARHGAP21","E010"
"ARHGAP21:E011","ARHGAP21","E011"
"ARHGAP21:E012","ARHGAP21","E012"
"ARHGAP21:E013","ARHGAP21","E013"
"ARHGAP21:E014","ARHGAP21","E014"
